,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,spans,rep,Rep Out
514,511205871746318337,1,0,1,1,0,1,2,"#MIDAperRUOLO ..l'ex ministra, costruttrice di tunnel per neutrini, dice la sua sulla #labuonascuola AIUTOOOOOOOOO!!! http://t.co/qBBRO4ZAW5","[""#MIDAperRUOLO ..l'ex ministra, costruttrice di tunnel per neutrini, dice la sua sulla #labuonascuola AIUTOOOOOOOOO!!! http://t.co/qBBRO4ZAW5""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
515,511228393090973696,1,1,0,0,1,0,2,"Si ricomincia, sperando che sia davvero l'anno de #labuonascuola! #scuola #primogiornodiscuola","[""Si ricomincia, sperando che sia davvero l'anno de #labuonascuola! #scuola #primogiornodiscuola""]",['dichiarazione di intenti'],"tensor([[-1.7544, -1.2179,  0.8060,  0.8068, -0.6325,  0.3526,  0.0129,  1.0942,
         -0.5239,  0.6876,  0.4189, -0.4552, -1.9623,  1.4943, -0.8427, -1.1389,
         -0.7168, -1.5173, -1.5951,  3.0756,  1.4899,  2.5305, -1.1655]])"
516,511241358414467073,1,0,1,0,0,1,2,Non poteva che essere un flop #labuonascuola di #renzie http://t.co/H5LhqVbKq6  consultazioni dureranno 360 giorni ma il governo cade prima!,['Non poteva che essere un flop #labuonascuola di #renzie http://t.co/H5LhqVbKq6  consultazioni dureranno 360 giorni ma il governo cade prima!'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
517,511248246191439875,1,0,0,0,0,0,2,"Ho dato un'occhiata ""in diagonale"" a #labuonascuola.  Mi sono convinto che bisognerà leggerlo tutto e per bene.... http://t.co/cbpjsolcFM","['Ho dato un\'occhiata ""in diagonale"" a #labuonascuola.  Mi sono convinto che bisognerà leggerlo tutto e per bene....', ' http://t.co/cbpjsolcFM']","['opinione', 'ridimensionamento']","tensor([[-0.9993, -0.7775, -0.0361,  0.5813, -0.4007,  0.1646, -0.6057,  1.1828,
         -0.7696,  0.1797, -0.1867, -0.3642, -1.2004,  0.8130, -1.0347, -0.1873,
         -0.9811, -1.7363, -1.2009,  3.8751,  0.9594,  2.6783, -0.9440]])"
518,511248377041125376,1,0,0,0,0,0,2,"#labuonascuola @matteorenzi @megmalp ""Io, costretta a insegnare in francese e meno brava dei miei alunni"" http://t.co/gHY0bS3gDB","['#labuonascuola @matteorenzi @megmalp ""Io, costretta a insegnare in francese e meno brava dei miei alunni"" http://t.co/gHY0bS3gDB']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
519,511259173695520770,1,0,1,0,0,1,2,@AnnaAscani magari i suoi #insegnanti erano della II e III fascia d'isti. oggi fuori da #labuonascuola #MIDAperRUOLO xke a noi il ruolo no?,"[""@AnnaAscani magari i suoi #insegnanti erano della II e III fascia d'isti. oggi fuori da #labuonascuola #MIDAperRUOLO xke a noi il ruolo no?""]",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
520,511377885584953344,1,0,0,0,0,0,2,Cari ragazzi buon primo giorno di scuola. Oggi comincia l'anno de #labuonascuola. Partecipare anche voi su http://t.co/zSWJ5IV7ZU,"['Cari ragazzi buon primo giorno di scuola.', "" Oggi comincia l'anno de #labuonascuola. Partecipare anche voi su http://t.co/zSWJ5IV7ZU""]","['non risposta', 'non risposta']","tensor([[-1.8253, -0.7666,  1.4228,  0.4725, -0.7201,  0.5337,  0.0637,  1.1582,
         -0.9036,  1.6074,  0.4648, -0.1188, -1.7185,  2.2171, -0.6007, -1.2113,
         -0.8406, -1.5306, -2.2169,  2.2497,  1.8833,  0.8233, -1.0257]])"
521,511386370003468289,0,0,0,0,0,0,2,"Assunzione dei 150.000 precari ""decisa"" dall'Europa #labuonascuola http://t.co/efHafvfalU","['Assunzione dei 150.000 precari ""decisa"" dall\'Europa #labuonascuola http://t.co/efHafvfalU']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
522,511387003943137280,0,0,0,0,0,0,2,15 settembre. Il I giorno di scuola. Quest'anno si ricomincia all'insegna de #labuonascuola,"[""15 settembre. Il I giorno di scuola. Quest'anno si ricomincia all'insegna de #labuonascuola""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
523,511387765553258496,1,0,1,1,0,0,2,"@SteGiannini @sdisponibile Semmai l'anno DELLA buona scuola. De la, in italiano, non esiste","[""@SteGiannini @sdisponibile Semmai l'anno DELLA buona scuola. De la, in italiano, non esiste""]",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
524,511388866155409409,1,1,0,0,1,0,2,"Buongiorno e ""buona scuola"" a tutti... finalmente è proprio il caso di dirlo!","['Buongiorno e ""buona scuola"" a tutti...', ' finalmente è proprio il caso di dirlo!']","['non risposta', 'commento']","tensor([[-1.4882, -0.6817,  1.0566,  0.9989, -0.4049,  0.1748, -0.5491,  2.0147,
         -0.8101,  0.9641,  0.0505, -0.0583, -1.7209,  2.0475, -0.8659, -1.2373,
         -1.0196, -1.4950, -2.2366,  1.9971,  1.6240,  2.0602, -1.1143]])"
525,511389589731553280,1,1,0,0,1,0,2,"Buon primo giorno di scuola! È l'Italia che cresce. #labuonascuola si scrive insieme a insegnanti, studenti, famiglie","[""Buon primo giorno di scuola! È l'Italia che cresce."", ' #labuonascuola si scrive insieme a insegnanti, studenti, famiglie']","['non risposta', 'sancire']","tensor([[-1.6104, -0.8035,  0.5023,  1.1017, -0.5543,  0.3669, -0.5874,  1.4702,
         -1.0612,  0.7144,  0.0291,  0.1198, -1.5706,  1.5149, -0.8996, -1.0420,
         -0.8442, -1.5533, -2.2618,  2.7874,  1.8665,  2.0249, -1.1797]])"
526,511405844651855872,0,0,0,0,0,0,2,.@SteGiannini Alle 12 inizia la consultazione su #labuonascuola @MiurSocial Diamo tutti il nostro parere su http://t.co/Jpc2KtVzCt,['.@SteGiannini Alle 12 inizia la consultazione su #labuonascuola @MiurSocial Diamo tutti il nostro parere su http://t.co/Jpc2KtVzCt'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
527,511410428807622656,0,0,0,0,0,0,2,"La buona #scuola, esprimi la tua #opinione sulla scuola http://t.co/YP5mwS2kbs #labuonascuola","['La buona #scuola, esprimi la tua #opinione sulla scuola http://t.co/YP5mwS2kbs #labuonascuola']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
528,511412472797200384,0,0,0,0,0,0,2,"#labuonascuola sarebbe anche il sostegno, tutte le ore, per gli alunni con disabilità; hanno diritto a studiare e lavorare @indivanados","['#labuonascuola sarebbe anche il sostegno, tutte le ore, per gli alunni con disabilità; hanno', ' diritto a studiare e lavorare', ' @indivanados']","['proposta', 'ridimensionamento', 'non risposta']","tensor([[-1.3363, -0.8988,  0.3302,  0.7070, -0.2233,  0.4006, -0.7667,  1.9664,
         -0.7691,  0.3796,  0.0660, -0.1763, -1.7435,  1.2713, -0.5731, -0.9679,
         -1.1140, -1.7110, -1.9041,  3.0722,  1.8727,  2.0217, -1.0329]])"
529,511417500064825344,0,0,0,0,0,0,2,"Proposta una ""Festa dei saperi della scuola che veda protagonisti i presidi pensionati da #Madia. #labuonascuola per dialogo giovani-vecchi","['Proposta una ""Festa dei saperi della scuola che veda protagonisti i presidi pensionati da #Madia. #labuonascuola per dialogo giovani-vecchi']",['proposta'],"tensor([[-1.1327, -1.3389,  0.1848, -0.4165, -0.4953,  0.2326,  0.6041,  1.0060,
          0.6094,  0.2099, -0.4126, -1.1183, -1.5158,  0.9646, -1.2905,  0.1025,
         -0.0820, -1.4510, -0.3101,  3.9612,  1.2140,  1.3986, -1.3221]])"
530,511420546966249473,0,0,0,0,0,0,2,"Giannini, buon primo giorno di scuola: Ministro su twitter, partecipate a #labuonascuola http://t.co/I0JTRf8LMl","['Giannini, buon primo giorno di scuola: Ministro su twitter, partecipate a #labuonascuola http://t.co/I0JTRf8LMl']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
531,511424074162393088,1,0,1,0,0,1,2,Il merito è la maschera dei tagli operati nel settore scuola #labuonascuola,['Il merito è la maschera dei tagli operati nel settore scuola #labuonascuola'],['giudizio'],"tensor([[-1.4585, -0.7924,  0.0077,  0.5764, -0.1661,  0.1448, -0.3499,  1.1285,
         -0.9217,  0.1432, -0.0316, -0.2705, -1.3019,  0.7474, -0.9204, -0.6637,
         -0.6868, -1.8194, -1.2748,  3.7793,  1.0668,  2.5437, -0.5225]])"
532,511429936402673664,1,0,1,0,0,1,2,"@MiurSocial @SteGiannini Grazie alla ""buona scuola"" i docenti precari bloccati in II fascia dopo anni di insegnamento oggi sono disoccupati","['@MiurSocial @SteGiannini Grazie alla ""buona scuola"" i docenti precari bloccati in II fascia dopo anni di insegnamento oggi sono disoccupati']",['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
533,511430980880859136,0,0,0,0,0,0,2,@MiurSocial @SteGiannini #labuonascuola inizia nei primi #millegiorni di vita promuovendo la lettura di #storie #NpL,['@MiurSocial @SteGiannini #labuonascuola inizia nei primi #millegiorni di vita promuovendo la lettura di #storie #NpL'],['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
534,511431185847685121,0,0,0,0,0,0,2,"Graduatorie d’istituto 2014 e riforma scuola: scende in campo il MIDA, ecco le proposte http://t.co/6VWnZSDbkq","['Graduatorie d’istituto 2014 e riforma scuola: scende in campo il MIDA, ecco le proposte http://t.co/6VWnZSDbkq']",['ridimensionamento'],"tensor([[-1.1793, -0.2982, -0.1765,  0.5912, -0.7510, -0.1218, -0.3854,  1.1962,
         -0.4467,  0.0122, -0.4273, -0.2480, -1.0580,  0.6934, -1.2976, -0.6389,
         -0.0951, -1.5466, -1.2170,  3.3577,  1.2990,  2.7926, -1.2039]])"
535,511431905229963265,1,0,1,0,0,1,2,#Rai1 Storie vere sono anche quelle degli #insegnanti di II e III fascia d'istituto tagliati fuori da #labuonascuola di Renzi #MIDAperRUOLO,"[""#Rai1 Storie vere sono anche quelle degli #insegnanti di II e III fascia d'istituto tagliati fuori da #labuonascuola di Renzi #MIDAperRUOLO""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
536,511432966174941184,1,0,1,0,0,1,2,"Buon 1° giorno di #scuola , ma 5% degli Italiani si indebita x pagare le spese scolastiche. Ne parliamo presto #ivostrisoldi #labuonascuola","['Buon 1° giorno di #scuola , ma 5% degli Italiani si indebita x pagare le spese scolastiche.', ' Ne parliamo presto #ivostrisoldi #labuonascuola']","['contrapposizione', 'deresponsabilizzazione']","tensor([[-2.3433, -0.2173,  1.7728,  0.4569, -1.2638,  0.4860, -0.0318, -0.7728,
         -1.0607,  1.5672,  2.5121,  0.1077, -1.3856,  2.1718,  0.7046, -2.6686,
         -0.5122, -1.8601, -2.1347,  0.9141,  1.9343,  0.4054, -0.4971]])"
537,511433003734536192,1,0,0,0,0,0,2,Buon primo giorno di scuola #labuonascuola,['Buon primo giorno di scuola #labuonascuola'],['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
538,511433134974709760,0,0,0,0,0,0,2,"Mettere la scuola al centro dell'attenzione, pensare al futuro dei nostri figli, la cosa più importante #buonascuola http://t.co/u3gD05RZHq","[""Mettere la scuola al centro dell'attenzione, pensare al futuro dei nostri figli, la cosa più importante #buonascuola http://t.co/u3gD05RZHq""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
539,511433554979340288,1,0,1,0,0,1,2,"@SteGiannini @matteorenzi Il ruolo per tutti gli abilitati di secoda fasciaGI. Basta #ingiustizie #RUOLOperDMA #MIDAperRUOLO #labuonascuola""","['@SteGiannini @matteorenzi Il ruolo per tutti gli abilitati di secoda fasciaGI. Basta', ' #ingiustizie #RUOLOperDMA #MIDAperRUOLO #labuonascuola""']","['prescrizione', 'commento']","tensor([[-1.2716, -0.7555,  0.2084,  1.2542, -0.5497,  0.1417, -0.5955,  1.7015,
         -0.7057,  0.4571, -0.3209, -0.0692, -1.4476,  1.2113, -1.4186, -1.0902,
         -0.6842, -1.3989, -1.8621,  2.7597,  1.1693,  3.4468, -1.2205]])"
540,511438497811812352,1,0,0,0,0,0,2,"La scuola dava peso a chi non ne aveva, faceva uguaglianza. Non aboliva la miseria, però tra le sue mura permetteva il pari. #labuonascuola","['La scuola dava peso a chi non ne aveva, faceva uguaglianza. Non aboliva la miseria, però tra le sue mura permetteva il pari. #labuonascuola']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
541,511439398609494016,1,0,1,0,0,1,2,@LucaSucci @FmMosca @Agenzia_Ansa hanno un bel coraggio definirla labuona scuola con i tagli che fanno tra sanità  istruzione oltre il danno,['@LucaSucci @FmMosca @Agenzia_Ansa hanno un bel coraggio definirla labuona scuola con i tagli che fanno tra sanità  istruzione oltre il danno'],['commento'],"tensor([[-0.9198, -0.7834,  0.0657,  1.2247, -0.3497, -0.3632, -0.6118,  2.1117,
         -0.2924,  0.2796, -0.5667, -0.1916, -1.2353,  1.1343, -1.5646, -1.0783,
         -0.7299, -1.1523, -1.7300,  2.0984,  0.8691,  3.7473, -1.1935]])"
542,511442080598851584,1,0,1,0,0,1,2,"@megmalp @SteGiannini @matteorenzi @PuglisiPD @davidefaraone #sfplm85bis #tfaordinario insieme a Palermo contro ""la buona scuola""","['@megmalp @SteGiannini @matteorenzi @PuglisiPD @davidefaraone #sfplm85bis #tfaordinario insieme a Palermo contro ""la buona scuola""']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
543,511445740090949632,0,0,0,0,0,0,2,Renzi a Palermo: «L’Italia cresce se ha fiducia negli insegnanti» #labuonascuola http://t.co/4jNzPLVXAn,['Renzi a Palermo: «L’Italia cresce se ha fiducia negli insegnanti» #labuonascuola http://t.co/4jNzPLVXAn'],['causa'],"tensor([[-0.6801,  2.1844, -0.2491,  0.6612, -0.6705,  0.2378, -0.4903, -0.5848,
         -1.1998, -0.0311, -0.3428,  0.4210, -0.1525,  0.3413, -0.9069, -0.1821,
         -1.2251, -1.3702, -1.5481,  2.9334,  0.1384,  2.0008, -0.5819]])"
544,511450763697328128,1,1,0,0,1,0,2,"Da oggi inizia la #labuonascuola anche a Lentate, partecipiamo per essere protagonisti e non spettatori.","['Da oggi inizia la #labuonascuola anche a Lentate, partecip', 'iamo per essere protagonisti e non spettatori.']","['sancire', 'giustificazione']","tensor([[-1.4532, -0.5704,  0.1407,  1.1809, -0.6098, -0.0861, -0.5534,  0.7685,
         -0.4583,  0.3387,  0.0863,  0.1519, -1.2080,  1.0719, -0.8061, -1.2834,
         -0.4782, -1.8103, -1.7098,  2.5383,  1.4154,  2.8331, -1.1167]])"
545,511452858097876992,1,0,0,0,0,0,2,".@RaiScuola #labuonascuola è supportata da una  digitalizzazione  intelligente, ed è una scuola connessa.  cc. @MiurSocial @DeAScuola","['.@RaiScuola #labuonascuola è supportata da una  digitalizzazione  intelligente, ed è una scuola connessa.  cc. @MiurSocial @DeAScuola']",['sancire'],"tensor([[-0.8943, -1.0592, -0.1099,  0.8642, -0.6931, -0.0558, -0.0165,  0.9286,
          0.1337,  0.1555, -0.7140, -0.1405, -1.1749,  0.7142, -1.5927, -0.4359,
         -0.0557, -0.9267, -1.1418,  2.8482,  1.2131,  2.8977, -1.4626]])"
546,511455554683015168,0,0,0,0,0,0,2,"Verifichiamo però, in questi giorni, che il documento “La buona scuola”, consultabile sul sito... http://t.co/tWuX5Ls2lU","['Verifichiamo però, in questi giorni, che il documento “La buona scuola”, consultabile sul sito... http://t.co/tWuX5Ls2lU']",['descrizione'],"tensor([[-1.0005, -0.5041, -0.2311,  0.6449, -0.5302,  0.2836, -0.1331,  0.8734,
         -0.4865,  0.0697, -0.4291, -0.3043, -1.1621,  0.6095, -1.8699, -0.2857,
         -0.6087, -1.4652, -1.1584,  4.0568,  0.5766,  3.0614, -1.0879]])"
547,511458228216274944,1,0,1,0,0,1,2,#labuonascuola Ruolo per gli abilitati  Il diploma magistrale è sempre stato abilitante @matteorenzi sai fare il tuo lavoro ? #RUOLOperDMA,"['#labuonascuola Ruolo per gli abilitati  Il diploma magistrale è sempre stato abilitante', ' @matteorenzi sai fare il tuo lavoro ? #RUOLOperDMA']","['sancire', 'non risposta']","tensor([[-1.7135, -0.6647,  0.5307,  1.1131, -0.4777,  0.3889, -0.5807,  1.3864,
         -1.0678,  0.6604,  0.0416,  0.1711, -1.4655,  1.5090, -0.6063, -1.3330,
         -0.9454, -1.6017, -2.4578,  2.4802,  2.0454,  1.9470, -1.0293]])"
548,511459183107919872,0,0,0,0,0,0,2,Come andiamo con #labuonascuola? La consultazione non la vedo ancora aperta ma #aspetto cc @MiurSocial,"['Come andiamo con #labuonascuola? La', ' consultazione non la vedo ancora aperta ma #aspetto cc @MiurSocial']","['commento', 'sancire']","tensor([[-1.1232, -1.0449,  0.1892,  1.1577, -0.5042, -0.1153, -0.4807,  1.5129,
         -0.4265,  0.4273, -0.4020, -0.1261, -1.4201,  1.2535, -1.3176, -0.8772,
         -0.5398, -1.5635, -1.5765,  2.6309,  0.9442,  3.3847, -1.2688]])"
549,511463021005524992,1,1,0,0,1,0,2,"@EGardini i 150.000 insegnanti che #labuonascuola vuole assumere hanno tutto ""il merito""e hanno superato più concorsi! #finoallultimoidoneo","['@EGardini i 150.000 insegnanti che #labuonascuola vuole assumere hanno tutto ""il merito""e hanno superato più concorsi! #finoallultimoidoneo']",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
550,511464051575361536,0,0,0,0,0,0,2,"#labuonascuola nella V* dell'ITT Marco Polo si discute del #futuro, della crescita di questi #anni @MiurSocial http://t.co/Ji2PeqMjRH","[""#labuonascuola nella V* dell'ITT Marco Polo si discute del #futuro, della crescita di questi #anni @MiurSocial http://t.co/Ji2PeqMjRH""]",['non risposta'],"tensor([[-1.9268, -0.6610,  1.0311,  0.7592, -0.7107,  0.7904, -0.2572,  1.2656,
         -1.1023,  1.1115,  0.4143, -0.1151, -1.6921,  1.9520, -0.8493, -1.2090,
         -1.1163, -1.6049, -2.3230,  2.8828,  1.9541,  1.4042, -1.0907]])"
