,Unnamed: 0,idtwitter,subj,opos,oneg,iro,lpos,lneg,top,text,Stralci_predetti,Repertori_predetti,Rep Out
134,134,507172648175292417,1,0,1,0,0,1,2,La parola #vocazione compare tre volte nel testo di #labuonascuola e la pronuncia anche in video @matteorenzi. Era proprio necessaria?,['La parola #vocazione compare tre volte nel testo di #labuonascuola e la pronuncia anche in video @matteorenzi. Era proprio necessaria?'],['considerazione'],"tensor([[-2.0924, -1.0702,  1.4478,  0.3202,  2.0138,  0.7426,  0.1077,  0.9550,
         -1.4503,  1.0214,  1.5530, -0.7107, -1.1463,  1.0653,  0.7805, -0.5693,
         -1.6894, -2.5088, -1.3968,  0.2924,  1.7623, -1.1896,  1.6981]])"
135,135,507173214708326400,1,0,1,0,0,1,2,"#scuola altro che #labuonascuola : assunzioni per 90% dalle GAE?Addio ai giovani! A quando ricambio generazionale,albi regionali? @agorarai","['#scuola altro che #labuonascuola : assunzioni per 90% dalle GAE?Addio ai giovani! A quando ricambio generazionale,albi regionali? @agorarai']",['commento'],"tensor([[-1.2342, -0.3725,  2.5936, -1.5813,  0.3298,  0.8945,  1.5088,  0.0401,
         -0.8927,  2.1056,  1.0726, -1.5381, -1.5508,  2.4661, -0.4348, -0.5631,
         -1.1156, -0.8049, -1.4878,  1.0921,  1.8577, -1.4931, -0.2236]])"
136,136,507173378281598976,1,0,1,0,0,1,2,@SteGiannini riforma scuola= metà parlamentari in meno,['@SteGiannini riforma scuola= metà parlamentari in meno'],['ridimensionamento'],"tensor([[-1.6517, -0.2194,  0.2739, -0.1802,  0.5478,  0.7257, -0.1674,  1.3320,
         -1.0350,  0.6065,  0.2952, -0.0720, -1.6711,  1.0312, -0.4453, -1.3938,
         -0.3245, -1.9922, -0.8984,  2.7866,  2.2444,  2.3502, -0.3251]])"
137,137,507173744104972288,0,0,0,0,0,0,2,"A scuola torna il gessetto, ma è digitale. Ecco la penna interattiva made in Italy http://t.co/csZNDj3aOQ Anche questa è #labuonascuola","['A scuola torna il gessetto, ma è digitale.', ' Ecco la penna interattiva made in Italy http://t.co/csZNDj3aOQ Anche questa è #labuonascuola']","['sancire', 'sancire']","tensor([[-1.9303, -0.7896,  0.7701,  0.6556,  0.8067,  0.5266, -1.4769,  2.8728,
         -0.6179,  0.8372,  0.0239, -0.0772, -1.7112,  1.4619, -0.3456, -1.6428,
         -0.7868, -1.7207, -1.0185,  1.4769,  2.7894,  0.6910,  0.1839]])"
138,138,507173881665163265,1,0,1,0,0,1,2,@SteGiannini riforma scuola= via vitalizi a senatori a vita,['@SteGiannini riforma scuola= via vitalizi a senatori a vita'],['non risposta'],"tensor([[-1.7276, -0.6468,  1.8247, -1.4623, -0.4457,  0.5699,  2.0764,  0.0372,
         -0.2447,  1.9832,  0.5315, -0.8095, -2.1380,  2.5005, -0.4999, -1.2303,
          1.1520, -1.2236, -0.5014,  1.8796,  2.2815, -0.0647, -1.0921]])"
139,139,507174022673465344,1,0,1,0,0,1,2,@SteGiannini riforma scuola= via metò consiglieri regionali,['@SteGiannini riforma scuola= via metò consiglieri regionali'],['ridimensionamento'],"tensor([[-1.6375, -0.3670,  0.3378, -1.1215,  0.1294, -0.0871,  0.9455,  1.2440,
          0.5160,  0.7209, -0.3930, -0.5947, -1.6159,  1.1211, -0.4596, -1.1613,
          1.0323, -1.3981,  0.0475,  3.2633,  2.5303,  1.3066, -0.8177]])"
140,140,507174240383021057,1,0,1,0,0,1,2,@SteGiannini riforma scuola= via vitalizi a consiglieri  regionali,['@SteGiannini riforma scuola= via vitalizi a consiglieri  regionali'],['ridimensionamento'],"tensor([[-1.7921, -0.4092,  1.4114, -1.3879, -0.5579,  0.4379,  1.8634,  0.2113,
          0.0736,  1.6528,  0.2514, -0.5931, -1.9949,  2.1219, -0.5655, -1.4078,
          1.4769, -1.1868, -0.2432,  2.2132,  2.5144,  0.3210, -1.1973]])"
141,141,507179745935917056,1,0,0,0,0,0,2,"#labuonascuola non e' assumere altri insegnanti, ma formare quelli gia' dentro, riformare i programmi, collegando scuola e mondo del lavoro.","[""#labuonascuola non e' assumere altri insegnanti, ma formare quelli gia' dentro, riformare i programmi, collegando scuola e mondo del lavoro.""]",['sancire'],"tensor([[-1.9022, -1.3551, -0.7485, -0.1926,  0.9269,  1.3401, -0.7322,  0.3974,
          0.5637,  0.1516,  0.2976,  0.0995, -1.8832, -0.0655,  1.0342, -1.1848,
          1.7842, -1.8800,  1.4300,  0.7528,  1.9116, -0.1601,  0.6973]])"
142,142,507180876716052481,1,0,1,0,0,1,2,#labuonascuola sarebbe quella che non ti obbliga ad andare via dall'Italia in cerca di più opportunità.,"[""#labuonascuola sarebbe quella che non ti obbliga ad andare via dall'Italia in cerca di più opportunità.""]",['implicazione'],"tensor([[-0.1003,  0.9908, -0.7331, -0.1892,  0.8542, -0.2476, -0.7443, -0.8129,
         -1.7849, -0.6244,  0.0748, -0.3897,  1.8967, -0.9022,  0.3253,  1.7476,
         -1.6205, -0.1115, -0.3774, -0.2228,  0.2259, -0.9237,  1.7718]])"
143,143,507181214999261184,1,1,1,0,1,1,2,"#labuonascuola contiene idee valide, frutto del lungo lavoro di gruppo fatto al @MiurSocial. Non dalla diffusa propaganda renziana.","['#labuonascuola contiene idee valide, frutto del lungo lavoro di gruppo fatto al @MiurSocial. Non dalla diffusa propaganda renziana.']",['giudizio'],"tensor([[-1.9490, -0.1293,  1.3225,  0.3426,  1.0399, -0.0444, -0.0837,  0.3766,
         -0.9969,  0.6795,  2.8016, -0.3862, -1.9062,  2.1200,  1.4923, -2.2527,
         -0.8515, -2.2473, -1.1548, -0.2759,  1.7448, -0.6610,  0.9646]])"
144,144,507182596674318338,1,0,1,0,0,1,2,#labuonascuola ma intato la #Madia blocca gli #stipendi degli #statali anche per il 2015. Con una mano si da e con l'altra si prende!,"['#labuonascuola ma intato la #Madia blocca gli #stipendi degli #statali anche per il 2015.', "" Con una mano si da e con l'altra si prende!""]","['contrapposizione', 'conferma']","tensor([[-1.8164, -0.2636,  1.1564, -0.6903,  0.5553,  2.0889,  1.4497,  0.4021,
         -1.1183,  1.6159,  0.8206, -0.0507, -1.6786,  1.1863,  0.0907, -2.5031,
         -0.1024, -1.8478, -1.7718,  1.6934,  2.6168, -1.0341,  0.4553]])"
145,145,507183306832875520,0,0,0,0,0,0,2,"Nel giorno della riforma della #scuola, il Miur non dimentica il tema del contrasto al bullismo  #labuonascuola  http://t.co/Ykvavsaj2B","['Nel giorno della riforma della #scuola, il Miur non dimentica il tema del contrasto al bullismo  #labuonascuola  http://t.co/Ykvavsaj2B']",['sancire'],"tensor([[-1.9089, -0.6971,  1.0114,  0.2863,  1.0851, -0.5313, -0.4975,  2.8721,
         -0.1927,  1.2420,  0.0564, -0.3756, -1.3712,  1.5446,  0.1817, -2.0366,
         -0.9338, -1.8624, -1.4238,  1.4444,  3.0473,  0.5756,  0.3498]])"
146,146,507183529231650816,1,0,1,1,1,1,2,#labuonascuola l'unica buona scuola è quella di Hogwarts,"[""#labuonascuola l'unica buona scuola è quella di Hogwarts""]",['sancire'],"tensor([[-2.2893, -0.0293,  1.1605,  0.3530, -0.1217,  0.2393, -0.3275,  1.0785,
         -1.1235,  1.1841,  1.3792,  0.1230, -1.2813,  1.1640,  0.9420, -2.1224,
         -0.6315, -1.7439, -1.7702,  2.2440,  3.0483, -0.1310,  0.5053]])"
147,147,507185366127091712,1,0,1,1,0,0,2,#labuonascuola è quella che studia i poeti della categoria #twitterpride2014. Altrimenti non me lo spiego,"['#labuonascuola è quella che studia i poeti della categoria #twitterpride2014. Altrimenti', ' non me lo spiego']","['causa', 'sancire']","tensor([[-2.3065, -0.8015,  1.0646,  0.3868,  0.5691,  0.6644,  0.2143,  0.6739,
         -0.9104,  0.4269,  1.0034,  0.3965, -1.2640,  0.7651,  1.8291, -1.7442,
         -0.8217, -2.3354, -1.6440,  0.6592,  2.9924, -0.1678,  1.4750]])"
148,148,507187295519531009,1,0,1,1,0,0,2,"Dato che il lavoro non esiste in Italia, la scuola la faranno durare fino ai 40-45 anni minimo #labuonascuola","['Dato che il lavoro non esiste in Italia, la scuola la faranno durare fino ai 40-45 anni minimo #labuonascuola']",['previsione'],"tensor([[ 0.6172,  2.0398, -0.5420, -0.6113, -0.4082, -0.5585, -0.0669, -0.5758,
         -0.7964, -0.2921, -1.0527, -0.3142,  2.4787, -0.9219, -0.7202,  0.0813,
         -1.2357,  3.1617, -2.1840,  0.4609,  0.9707, -0.4635,  0.6103]])"
149,149,507187864564531202,0,0,0,0,0,0,2,Critiche e commenti: #labuonascuola è subito Trending Topic http://t.co/AmkQadw631,['Critiche e commenti: #labuonascuola è subito Trending Topic http://t.co/AmkQadw631'],['sancire'],"tensor([[-1.9101, -0.8886,  1.4203,  0.5280,  0.4069, -0.2034, -0.7935,  3.0334,
         -0.6972,  1.2035,  0.3709, -0.3628, -1.8793,  1.7625,  0.0763, -1.6026,
         -0.6772, -1.6421, -1.6210,  1.5896,  3.0103,  0.6426, -0.1007]])"
150,150,507187974703161344,0,0,0,0,0,0,2,Alle pp 66-67/136 di #labuonascuola si parla anche di #opendata e #opengovernment sia pure con altro lessico.,['Alle pp 66-67/136 di #labuonascuola si parla anche di #opendata e #opengovernment sia pure con altro lessico.'],['descrizione'],"tensor([[-1.7069, -1.4824,  0.4283,  0.8176,  0.5383, -0.7132, -2.0719,  2.0829,
          0.8632,  0.1474,  0.0718, -0.6381, -1.9944,  0.8354, -0.1118, -0.5830,
          1.0266, -1.3303,  1.8180,  0.4246,  0.9956,  1.5636,  0.1704]])"
151,151,507190066414764032,0,0,0,0,0,0,2,"La buona scuola: conferenza stampa del Ministro Giannini: Il ministro dell’Istruzione, Stefania Giannini, tien. http://t.co/H0MZIjWu0q","['La buona scuola: conferenza stampa del Ministro Giannini: Il ministro dell’Istruzione, Stefania Giannini, tien. http://t.co/H0MZIjWu0q']",['ridimensionamento'],"tensor([[-1.3539, -0.7677,  0.8690, -0.0424,  0.1207, -0.5781, -0.3840,  2.7214,
          0.1647,  0.7900, -0.0952, -0.7335, -2.1141,  1.6822, -0.3965, -1.0667,
         -0.2957, -1.2793, -0.7542,  2.7533,  2.2507,  1.8430, -0.6659]])"
152,152,507192001125949440,0,0,0,0,0,0,2,#labuonascuola e inclusione:@ActionAidItalia è per integrazione dei bambini stranieri grazie a mediazione linguistica #adottaunascuola,['#labuonascuola e inclusione:@ActionAidItalia è per integrazione dei bambini stranieri grazie a mediazione linguistica #adottaunascuola'],['sancire'],"tensor([[-2.2058, -0.5511, -0.1666, -0.0898,  1.5659, -0.6118, -0.8191,  2.1983,
          0.8374,  0.4677, -0.0112, -0.3354, -1.6820,  1.3460, -0.4528, -1.3403,
          0.1534, -2.0779,  0.9541,  1.6229,  2.1511,  0.8404,  0.1278]])"
153,153,507192608893177856,0,0,0,0,0,0,2,#labuonascuola senz'altro è anche in #Europa. http://t.co/P1PNcUYSwt #erasmusplus,"[""#labuonascuola senz'altro è anche in #Europa. http://t.co/P1PNcUYSwt #erasmusplus""]",['descrizione'],"tensor([[-1.5546, -1.1181,  0.4917,  0.5279,  0.5232, -0.4004, -1.6280,  3.2118,
         -0.1044,  0.1974, -0.2134, -0.8340, -1.5357,  1.2526, -0.5282, -0.7142,
         -0.8863, -1.2873, -0.2767,  2.0156,  2.0143,  2.7129, -0.2925]])"
154,154,507194142217494528,1,1,0,0,1,0,2,"Scelte sulla scuola decideranno il futuro del Paese, occorre dare speranza al futuro (http://t.co/wx5aypl11P) #labuonascuola #passodopopasso","['Scelte sulla scuola decideranno il futuro del Paese, occorre dare speranza al futuro (http://t.co/wx5aypl11P) #labuonascuola #passodopopasso']",['dichiarazione di intenti'],"tensor([[-0.3632, -1.0583,  1.1817, -2.1963, -0.0734, -0.1923,  2.7431, -0.6238,
          2.8678,  0.6612, -0.0619, -2.1169, -1.0081,  0.5701,  0.3155, -0.8241,
          1.4899,  0.4153, -0.0180, -0.3226,  0.8441, -1.4357, -0.2152]])"
155,155,507194505037352960,1,0,1,0,0,1,2,Questi 1.9 mln di € non si potevano impiegare che so per ristrutturare le scuole in Italia? O sbaglio? http://t.co/KhlL1nVLWa #labuonascuola,"['Questi 1.9 mln di € non si potevano impiegare che so per ristrutturare le scuole in Italia? O sbaglio?', ' http://t.co/KhlL1nVLWa #labuonascuola']","['possibilità', 'ridimensionamento']","tensor([[-1.1016, -1.3734,  1.2181, -0.2102,  2.1594,  0.7483, -0.1276,  0.6973,
         -1.6823,  0.7249,  0.0160, -0.9564, -1.1697,  0.2435,  0.2533,  1.8564,
         -1.8304, -2.1216,  1.0507,  0.4698,  0.1027, -0.0782,  1.4613]])"
156,156,507194735283683328,1,0,1,0,0,1,2,@Internazionale Per adesso prevede l'ennesimo blocco degli stipendi del personale anche per il 2015. #labuonascuola,"[""@Internazionale Per adesso prevede l'ennesimo blocco degli stipendi del personale anche per il 2015. #labuonascuola""]",['valutazione'],"tensor([[-0.5803,  1.0225, -1.4320,  1.3765,  1.9549, -0.2923, -1.1264,  0.8374,
         -0.9821, -0.4338, -0.0375, -0.3786,  1.5516, -1.3543,  1.1438, -0.5891,
         -1.9055, -1.7964, -1.7265,  0.3438,  1.5162, -0.0513,  2.0989]])"
157,157,507196056275521536,1,0,0,0,0,0,2,#labuonascuola un paese sano e in salute parte da una scuola dove l educazione motorie inizia giá alle primarie,['#labuonascuola un paese sano e in salute parte da una scuola dove l educazione motorie inizia giá alle primarie'],['sancire'],"tensor([[-2.5544, -0.2974,  0.6392,  1.0963,  1.4963,  0.3125, -0.8195,  1.9077,
         -1.6839,  1.0934,  1.0310,  0.6729, -1.1623,  0.7508,  0.6314, -2.3803,
         -0.6695, -2.3308, -1.3419,  0.4323,  2.6591,  0.2369,  1.5541]])"
158,158,507197077903126529,0,0,0,0,0,0,2,"La buona scuola. Facciamo crescere il Paese, rapporto 3 settembre 2014 http://t.co/b4jAT3Sycg","['La buona scuola. Facciamo crescere il Paese, rapporto 3 settembre 2014 http://t.co/b4jAT3Sycg']",['dichiarazione di intenti'],"tensor([[-1.8704, -0.9281,  0.1715, -0.9451, -0.2145, -0.7233,  0.6174,  0.0909,
          3.6905,  0.2073, -0.2671, -0.9192, -1.0794,  0.1077,  0.1927, -1.0947,
          2.1577, -0.5435,  2.2382,  0.2135,  1.4110, -0.2684,  0.0593]])"
159,159,507198537466384384,1,0,1,0,0,1,2,@mariannamadia @matteorenzi che promettete a fare scatti legati al merito se poi li bloccate un altro anno a tutt? ma quale #labuonascuola,['@mariannamadia @matteorenzi che promettete a fare scatti legati al merito se poi li bloccate un altro anno a tutt? ma quale #labuonascuola'],['deresponsabilizzazione'],"tensor([[-1.0916, -0.6321,  2.1578, -1.8849, -0.0887,  1.2645,  3.6557, -1.3926,
         -0.3036,  1.2248,  0.0581, -1.1515, -0.8247,  0.4020, -0.5449,  0.4172,
          0.3612, -0.7294,  0.5378,  0.2332,  0.1181, -1.6797,  0.1324]])"
160,160,507199965740163072,1,1,0,0,1,0,2,"Formazione continua, valutazione del merito e per questo possibilità di fare carriera. Così sarà #labuonascuola","['Formazione continua, valutazione del merito e per questo possibilità di fare carriera.', ' Così sarà #labuonascuola']","['specificazione', 'previsione']","tensor([[-1.0116,  0.0794, -0.5975, -0.6057,  0.3101, -1.7861, -0.9829,  0.8907,
          2.2491, -0.8366,  0.0900, -1.0858,  0.3280, -0.1608,  0.0225, -0.7568,
          0.8043, -0.3102,  0.9224,  0.8476,  1.3304,  1.5725,  0.4743]])"
161,161,507200663282278401,1,1,0,0,1,0,2,"\@matteorenzi: i nostri 12 punti #labuonascuola http://t.co/toQVOGOPie\"" - Presentazione video e documento da condividere. Palla al centro.""","['\\@matteorenzi: i nostri 12 punti #labuonascuola http://t.co/toQVOGOPie\\"" - Presentazione video e documento da condividere. Palla al centro.""']",['descrizione'],"tensor([[-1.6914, -0.9147,  1.0653, -0.3443,  0.5563, -0.5430, -0.4714,  2.9311,
          0.1928,  0.8166,  0.1768, -0.8589, -2.0807,  1.6862,  0.0151, -1.4523,
          0.2307, -1.3696, -0.3495,  2.2623,  2.5115,  1.1951, -0.4748]])"
162,162,507200922913890305,1,0,1,0,0,1,2,#labuonascuola é quella che sa formare e che sforna talenti in ogni ambito. In Italia li abbiamo da sempre. peccato ora siano all'estero.,"['#labuonascuola é quella che sa formare e che sforna talenti in ogni ambito.', ' In Italia li abbiamo da sempre.', "" peccato ora siano all'estero.""]","['conferma', 'conferma', 'commento']","tensor([[-2.4859, -1.2983,  1.8510,  0.9773,  1.0085,  0.3751, -0.2811,  1.1568,
         -1.0418,  1.4187,  2.1228, -0.0623, -2.2007,  2.0851,  1.3488, -2.0159,
         -1.1520, -2.5453, -0.9935, -0.4457,  1.7457, -0.3212,  1.2995]])"
163,163,507201259594858496,1,0,0,0,0,0,2,#labuonascuola dovrebbe insegnarti almeno un linguaggio di programmazione nell'ora di informatica e non solo a fare le tabelle excel,"[""#labuonascuola dovrebbe insegnarti almeno un linguaggio di programmazione nell'ora di informatica e non solo a fare le tabelle excel""]",['proposta'],"tensor([[-1.1171e+00, -1.8346e+00,  3.3349e-01, -9.0806e-01,  1.3075e+00,
         -4.6883e-01,  2.7960e-01, -1.2995e-01, -1.2396e-01, -7.6431e-04,
          1.3104e-01, -8.6384e-01, -1.5381e+00,  2.3988e-01,  2.1455e-01,
          1.2928e+00,  1.9006e+00, -2.0237e+00,  3.4799e+00, -5.4810e-01,
         -4.3040e-01, -1.0230e-01,  7.8669e-01]])"
164,164,507202046081400832,1,0,1,0,0,1,2,"@SteGiannini #labuonascuola Parole,,parole,,,parole! Parlare di \Merito\"" in Italia è una bestemmia! Adeguare buste paga allo standard UE !""","['@SteGiannini #labuonascuola Parole,,parole,,,parole!', ' Parlare di \\Merito\\"" in Italia è una bestemmia! Adeguare buste paga allo standard UE !""']","['sancire', 'giudizio']","tensor([[-2.1045, -0.4509,  2.5144, -0.4900,  0.1921,  0.1130,  1.3802, -0.1808,
         -1.0194,  1.7889,  2.6399, -0.5295, -1.9332,  2.2672,  1.2634, -2.2045,
         -0.1898, -2.0427, -1.5936,  0.0087,  2.4543, -1.2907,  0.1967]])"
165,165,507202526442434560,1,0,1,1,1,0,2,"#labuonascuola senti Matteo siamo prontissimi a incontrarti, veniamo a Roma quando vuoi, paginadopopagina, ti spieghiamo come funziona","['#labuonascuola senti Matteo siamo prontissimi a incontrarti, veniamo a Roma quando vuoi, paginadopopagina, ti spieghiamo come funziona']",['dichiarazione di intenti'],"tensor([[-1.2199, -1.5769,  1.7453, -1.2275, -0.5077, -0.0922,  2.6024,  0.3300,
          3.1800,  1.1787, -0.0600, -1.1804, -1.5623,  1.0838, -0.2301, -1.4774,
          0.9284, -0.1650, -0.0959,  0.0520,  1.6598, -1.5048, -0.2399]])"
166,166,507203382864789504,0,0,0,0,0,0,2,"#labuonascuola anche @MarcoDePonte dice che il cambiamento passa per la partecipazione di alunni,genitori,insegnanti http://t.co/SeaZoLHzgE","['#labuonascuola anche @MarcoDePonte dice che il cambiamento passa per la partecipazione di alunni,genitori,insegnanti http://t.co/SeaZoLHzgE']",['descrizione'],"tensor([[-1.5496, -0.8372,  0.4334, -0.3334,  1.6167, -0.6991, -0.7898,  2.8616,
          0.3417,  0.6508, -0.2595, -1.0758, -1.3336,  1.1690,  0.1191, -1.2115,
         -0.3999, -1.5189, -0.6896,  2.1345,  2.4339,  0.5280,  0.4461]])"
167,167,507204028489428993,1,0,0,0,0,0,2,…Una buona scuola… http://t.co/FyyCyJ0ArH,['…Una buona scuola… http://t.co/FyyCyJ0ArH'],['ridimensionamento'],"tensor([[-2.1054, -0.4810,  1.0934,  0.8289, -0.1937, -0.1598, -1.4189,  1.5456,
         -1.2398,  0.8663,  1.2038,  0.0237, -1.8185,  1.5548,  0.3020, -0.9690,
         -1.2084, -1.9034, -0.9755,  2.4385,  2.3177,  1.7531,  0.1467]])"
168,168,507205058266923008,1,0,0,0,0,0,2,Export del made in Italy in crescita.  Tra tutti il capitale umano italiano. poco chiara questa riforma. che dite voi?#labuonascuola,"['Export del made in Italy in crescita.  Tra tutti il capitale umano italiano.', ' poco chiara questa riforma. che dite voi?#labuonascuola']","['sancire', 'giudizio']","tensor([[-2.1098, -0.2480,  1.6640, -0.0184,  1.0558,  0.5960,  0.5762,  0.5633,
         -1.5519,  1.5595,  2.1018, -0.6270, -1.3531,  1.5850,  1.1630, -1.9156,
         -1.9953, -2.2141, -2.1280,  0.4476,  2.3929, -1.1067,  1.3315]])"
169,169,507205383518433280,0,0,0,0,0,0,2,Una buona scuola? - ANP http://t.co/SvorIixqfP,['Una buona scuola? - ANP http://t.co/SvorIixqfP'],['ridimensionamento'],"tensor([[-1.9149, -0.7289,  1.1182,  0.0142,  0.8846,  0.1865, -0.7179,  1.4155,
         -1.0188,  0.9046,  0.7195, -0.7584, -1.7663,  1.2519, -0.2056,  0.4605,
         -1.4881, -1.9620, -0.2180,  2.0595,  1.9026,  1.2880,  0.3123]])"
170,170,507206873318453249,1,0,1,0,0,1,2,@SteGiannini Ministro#Quota96Scuola derubata diritto a pensione e 3900precari privati del lavoro.Questa é buona scuola?,['@SteGiannini Ministro#Quota96Scuola derubata diritto a pensione e 3900precari privati del lavoro.Questa é buona scuola?'],['commento'],"tensor([[-2.0439, -0.1366,  2.3636, -0.9857,  0.4740,  1.3722,  2.2628, -0.4037,
         -1.1883,  1.9590,  1.6161, -0.4512, -1.8021,  1.7690,  0.1075, -1.4900,
         -0.6364, -2.1860, -1.6048,  0.9367,  2.2143, -1.0843,  0.0812]])"
171,171,507211556468572160,0,0,0,0,0,0,2,"\L'istruzione è l'unica soluzione strutturale alla disoccupazione\"" @Francesco_Magni  @matteorenzi #labuonascuola #lavoltabuona?""","['\\L\'istruzione è l\'unica soluzione strutturale alla disoccupazione\\"" @Francesco_Magni  @matteorenzi #labuonascuola #lavoltabuona?""']",['sancire'],"tensor([[-1.7558, -0.1300,  1.6597, -0.9926,  1.1920,  0.2808,  1.8090, -0.0119,
         -1.1283,  1.5340,  1.7503, -0.9102, -1.2608,  1.1746,  0.8762, -1.7429,
         -0.4238, -1.6944, -1.8077,  0.9661,  2.5249, -1.6552,  0.8225]])"
172,172,507212540221607938,1,0,1,0,0,1,2,"Ministro, gliela racconto io #labuonascuola, quella che fa rima con #tfaordinario. Sinceramente: MA COSA VI ABBIAMO FATTO DI MALE?","['Ministro, gliela racconto io #labuonascuola, quella che fa rima con #tfaordinario. Sinceramente', ': MA COSA VI ABBIAMO FATTO DI MALE?']","['deresponsabilizzazione', 'commento']","tensor([[-2.4249, -1.2357,  3.0048, -0.3015,  0.5906,  1.2141,  1.5299,  0.1667,
          0.0397,  1.3130,  1.2624, -0.5576, -1.7164,  2.0766,  0.7589, -1.5770,
         -1.7508, -2.5642, -1.1287,  0.8382,  1.1518, -0.5734,  0.4460]])"
